retrieval_run_id,chunking_config_id,question_id,question,category,ground_truth_range_count,ground_truth_video_ids_json,corpus_chunk_count,first_relevant_rank,reciprocal_rank,chunks_to_full_coverage,recall_at_1,evidence_ranges_covered_at_1,evidence_range_recall_at_1,full_evidence_coverage_at_1,recall_at_3,evidence_ranges_covered_at_3,evidence_range_recall_at_3,full_evidence_coverage_at_3,recall_at_5,evidence_ranges_covered_at_5,evidence_range_recall_at_5,full_evidence_coverage_at_5,recall_at_10,evidence_ranges_covered_at_10,evidence_range_recall_at_10,full_evidence_coverage_at_10,top_10_chunk_ids_json,top_10_scores_json,top_10_video_ids_json,top_10_start_seconds_json,top_10_end_seconds_json,top_10_relevant_flags_json,top_10_covered_range_indices_json,manual_judgment
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-029,How does a function return a value to its caller?,code_behavior,1,"[""MjbuarJ7SE0""]",1056,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:25"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:24"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:49"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:31"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:33"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:34"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:32"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:19"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:26"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:10""]","[0.61421585,0.58894813,0.58783346,0.57949233,0.57323205,0.56971204,0.55784488,0.5455845,0.54532349,0.52656364]","[""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""RvRKT-jXvko""]","[902.005,853.98,1776.84,1141.54,1193.78,1228.59,1175.74,666.04,949.83,364.63]","[955.61,913.58,1828.86,1181.12,1236.86,1258.52,1203.66,718.91,997.15,407.8]","[true,true,false,false,false,false,false,false,false,false]","[[1],[1],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-030,What role does self play when a method is called on an object?,code_behavior,2,"[""-DP1i2ZU9gk""]",1056,4,0.25,7,0,0,0.0,0,0,0,0.0,0,1,1,0.5,0,1,2,1.0,1,"[""FlGjISF3l78:semantic_cosine_wp192_o32_v1:47"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:6"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:22"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:25"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:8"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:49"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:26"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:14"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:31"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:21""]","[0.61647677,0.57081908,0.55652863,0.52980936,0.52959371,0.52510488,0.51934874,0.49832872,0.49562171,0.48956132]","[""FlGjISF3l78"",""FlGjISF3l78"",""-DP1i2ZU9gk"",""-DP1i2ZU9gk"",""WPSeyjX1-4s"",""-DP1i2ZU9gk"",""-DP1i2ZU9gk"",""FlGjISF3l78"",""-DP1i2ZU9gk"",""-DP1i2ZU9gk""]","[1689.95,231.46,813.63,908.08,269.7,1777.15,942.09,566.65,1160.19,784.81]","[1716.17,284.37,836.8,954.54,308.1,1819.965,994.05,603.65,1189.74,822.66]","[false,false,false,true,false,false,true,false,false,false]","[[],[],[],[2],[],[],[1,2],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-031,What happens when a list is mutated through one of several aliases?,code_behavior,2,"[""RvRKT-jXvko""]",1056,3,0.333333333,12,0,0,0.0,0,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,"[""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:56"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:40"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:57"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:44"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:55"",""SrkqbLOQcEo:semantic_cosine_wp192_o32_v1:3"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:49"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:41"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:58"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:1""]","[0.69698632,0.6001358,0.57648611,0.57164824,0.55863297,0.54060203,0.53486115,0.52521968,0.52359772,0.52203691]","[""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""SrkqbLOQcEo"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""WPSeyjX1-4s""]","[2010.51,1431.84,2035.41,1575.78,1968.56,114.62,1746.81,1459.18,2074.56,48.27]","[2045.13,1465.63,2083.469,1612.81,2020.94,156.38,1798.451,1492.93,2131.14,94.89]","[false,false,true,false,false,false,false,false,true,false]","[[],[],[1],[],[],[],[],[],[1],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-032,What happens when an exception is raised and no matching handler is used?,code_behavior,2,"[""9H6muyZjms0""]",1056,5,0.2,8,0,0,0.0,0,0,0,0.0,0,1,1,0.5,0,1,2,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp192_o32_v1:39"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:48"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:47"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:40"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:43"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:49"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:44"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:53"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:67"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:41""]","[0.49168009,0.48281258,0.44858208,0.41955489,0.41022882,0.37363327,0.37074512,0.35710552,0.3499639,0.3260805]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0""]","[1292.85,1649.79,1600.41,1347.15,1457.86,1685.05,1499.17,1791.79,2406.74,1387.61]","[1358.86,1696.25,1655.28,1391.59,1510.09,1717.08,1558.59,1842.452,2456.82,1443.59]","[false,false,false,false,true,false,true,true,false,true]","[[],[],[],[],[1],[],[1],[2],[],[1]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-033,How does the course connect decomposition and abstraction when building programs with functions?,multi_chunk,1,"[""MjbuarJ7SE0""]",1056,5,0.2,5,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,"[""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:1"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:13"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:7"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:8"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:15"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:14"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:10"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:12"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:4"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:9""]","[0.70279562,0.63409549,0.62828076,0.62372911,0.623537,0.59028763,0.57860988,0.57104063,0.56378067,0.54434168]","[""RvRKT-jXvko"",""-DP1i2ZU9gk"",""MjbuarJ7SE0"",""9H6muyZjms0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""nykOeWgQcHM"",""-DP1i2ZU9gk"",""MjbuarJ7SE0"",""nykOeWgQcHM""]","[17.88,483.26,244.134,231.14,542.51,513.128,308.83,441.44,139.95,290.29]","[59.487,535.63,280.32,281.25,586.27,548.63,350.57,493.227,182.66,318.62]","[false,false,false,false,true,false,false,false,false,false]","[[],[],[],[],[1],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-034,How does the course connect testing and debugging when finding program errors?,multi_chunk,2,"[""9H6muyZjms0""]",1056,2,0.5,4,0,0,0.0,0,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp192_o32_v1:26"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:31"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:35"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:9"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:10"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:67"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:10"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:38"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:12"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:29""]","[0.5369187,0.51328456,0.48242041,0.47085533,0.47076297,0.46912348,0.46675318,0.45512819,0.44809762,0.43610305]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""nykOeWgQcHM"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0""]","[867.62,1028.229,1168.27,275.4,319.93,2406.74,308.83,1253.37,392.67,947.95]","[899.87,1071.44,1208.4,325.57,356.08,2456.82,350.57,1301.74,431.63,994.22]","[false,true,false,true,true,false,false,false,false,false]","[[],[1],[],[2],[2],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-035,How does the course connect list aliasing with mutation side effects?,multi_chunk,2,"[""RvRKT-jXvko"",""WPSeyjX1-4s""]",1056,2,0.5,6,0,0,0.0,0,1,1,0.5,0,1,1,0.5,0,1,2,1.0,1,"[""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:56"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:1"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:44"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:55"",""FKp-6sojt9A:semantic_cosine_wp192_o32_v1:2"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:58"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:57"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:52"",""SrkqbLOQcEo:semantic_cosine_wp192_o32_v1:1"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:60""]","[0.47811538,0.45735505,0.38391292,0.36868376,0.3673476,0.36623687,0.35783014,0.34655517,0.34619436,0.34047949]","[""RvRKT-jXvko"",""WPSeyjX1-4s"",""RvRKT-jXvko"",""RvRKT-jXvko"",""FKp-6sojt9A"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""SrkqbLOQcEo"",""RvRKT-jXvko""]","[2010.51,48.27,1575.78,1968.56,44.5,2074.56,2035.41,1875.6,46.12,2169.14]","[2045.13,94.89,1612.81,2020.94,77.38,2131.14,2083.469,1919.62,85.35,2237.61]","[false,true,false,false,false,true,true,false,false,false]","[[],[2],[],[],[],[1],[1],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-037,How do linear search and binary search differ in the number of elements they need to examine?,multi_chunk,2,"[""6LOwPhPDwVc"",""7lQXYl_L28w""]",1056,1,1.0,22,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,"[""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:18"",""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:2"",""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:4"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:64"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:76"",""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:20"",""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:20"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:87"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:65"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:57""]","[0.65721393,0.59609276,0.56602675,0.52229452,0.49239293,0.47712365,0.47372052,0.47006196,0.46496356,0.4579528]","[""7lQXYl_L28w"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""SE4P7IVCunE"",""o9nW0uBqvEo"",""6LOwPhPDwVc"",""7lQXYl_L28w"",""o9nW0uBqvEo"",""SE4P7IVCunE"",""SE4P7IVCunE""]","[472.05,87.88,147.855,2344.86,2375.83,571.83,537.597,2684.42,2380.84,2094.38]","[513.1,136.95,185.54,2386.49,2401.78,616.93,571.655,2718.21,2410.865,2145.22]","[true,false,false,false,false,false,false,false,false,false]","[[2],[],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-038,How does the requirement for sorted input distinguish binary search from linear search?,confusable,2,"[""6LOwPhPDwVc""]",1056,7,0.142857143,14,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0.5,0,"[""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:18"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:76"",""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:21"",""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:20"",""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:16"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:87"",""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:4"",""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:17"",""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:2"",""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:20""]","[0.5672282,0.55164254,0.52755922,0.52100515,0.51700342,0.50281256,0.49028313,0.48571491,0.4834103,0.47931123]","[""7lQXYl_L28w"",""o9nW0uBqvEo"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""o9nW0uBqvEo"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""7lQXYl_L28w""]","[472.05,2375.83,609.36,571.83,462.0,2684.42,147.855,485.52,87.88,537.597]","[513.1,2401.78,640.73,616.93,495.88,2718.21,185.54,529.43,136.95,571.655]","[false,false,false,false,false,false,true,false,false,false]","[[],[],[],[],[],[],[2],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-039,How does the course distinguish black-box testing from glass-box testing?,confusable,2,"[""9H6muyZjms0""]",1056,1,1.0,2,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,1,2,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp192_o32_v1:18"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:16"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:17"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:22"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:20"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:15"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:0"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:30"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:12"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:26""]","[0.70202565,0.63666183,0.50750518,0.49216765,0.47181487,0.38828403,0.36398536,0.34529263,0.34317538,0.32680848]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""nykOeWgQcHM"",""9H6muyZjms0"",""0jljZRnHwOI""]","[600.04,526.15,566.76,722.394,657.9,495.43,0.79,997.36,392.67,977.72]","[632.98,574.54,607.15,781.14,704.48,533.1,44.1,1045.28,431.63,1035.157]","[true,true,false,false,false,true,false,false,false,false]","[[2],[1],[],[],[],[1],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-040,How does the course distinguish an exception from an assertion failure?,confusable,1,"[""9H6muyZjms0""]",1056,3,0.333333333,3,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp192_o32_v1:66"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:65"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:68"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:56"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:48"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:43"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:51"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:67"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:47"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:39""]","[0.57269961,0.52715862,0.50588864,0.44754481,0.42385316,0.41180485,0.40437421,0.39918059,0.39503697,0.38825914]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0""]","[2367.36,2315.76,2448.09,1930.31,1649.79,1457.86,1728.56,2406.74,1600.41,1292.85]","[2412.38,2372.52,2485.26,1982.98,1696.25,1510.09,1769.45,2456.82,1655.28,1358.86]","[false,false,true,false,false,false,false,true,false,false]","[[],[],[1],[],[],[],[],[1],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-041,How does the course distinguish a class from an instance of that class?,confusable,2,"[""-DP1i2ZU9gk"",""FlGjISF3l78""]",1056,5,0.2,15,0,0,0.0,0,0,0,0.0,0,1,1,0.5,0,1,1,0.5,0,"[""FlGjISF3l78:semantic_cosine_wp192_o32_v1:7"",""vqn_yk5aFcI:semantic_cosine_wp192_o32_v1:0"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:26"",""2__KumJsGXc:semantic_cosine_wp192_o32_v1:0"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:5"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:61"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:8"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:16"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:2"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:13""]","[0.56532109,0.53165722,0.53080982,0.4876281,0.48209673,0.47305983,0.46679854,0.45373192,0.44772857,0.443322]","[""FlGjISF3l78"",""vqn_yk5aFcI"",""-DP1i2ZU9gk"",""2__KumJsGXc"",""FlGjISF3l78"",""FlGjISF3l78"",""FlGjISF3l78"",""-DP1i2ZU9gk"",""FlGjISF3l78"",""FlGjISF3l78""]","[277.35,0.79,942.09,0.79,191.32,2114.78,302.57,611.56,75.11,523.82]","[311.77,48.957,994.05,36.61,239.89,2168.53,361.84,650.24,114.219,574.39]","[false,false,false,false,true,false,false,false,false,false]","[[],[],[],[],[2],[],[],[],[],[]]",
